Zip;City;State;Latitude;Longitude;Timezone;Daylight savings time flag;geopoint
48032;Jeddo;MI;43.125531;-82.59617;-5;1;43.125531,-82.59617
48335;Farmington;MI;42.465142;-83.39853;-5;1;42.465142,-83.39853
48741;Kingston;MI;43.410781;-83.17248;-5;1;43.410781,-83.17248
48224;Detroit;MI;42.410487;-82.94348;-5;1;42.410487,-82.94348
48824;East Lansing;MI;42.725884;-84.4792;-5;1;42.725884,-84.4792
49043;Covert;MI;42.296105;-86.26647;-5;1;42.296105,-86.26647
49855;Marquette;MI;46.554402;-87.42223;-5;1;46.554402,-87.42223
48264;Detroit;MI;42.239933;-83.150823;-5;1;42.239933,-83.150823
48746;Millington;MI;43.274498;-83.53822;-5;1;43.274498,-83.53822
48071;Madison Heights;MI;42.501385;-83.10474;-5;1;42.501385,-83.10474
48893;Weidman;MI;43.662482;-84.98244;-5;1;43.662482,-84.98244
48397;Warren;MI;42.491736;-83.040222;-5;1;42.491736,-83.040222
48615;Breckenridge;MI;43.422568;-84.47433;-5;1;43.422568,-84.47433
49116;Lakeside;MI;41.848782;-86.67044;-5;1;41.848782,-86.67044
48080;Saint Clair Shores;MI;42.462036;-82.90232;-5;1;42.462036,-82.90232
49224;Albion;MI;42.261257;-84.75151;-5;1;42.261257,-84.75151
49785;Kincheloe;MI;46.181451;-84.405367;-5;1;46.181451,-84.405367
49456;Spring Lake;MI;43.08767;-86.19345;-5;1;43.08767,-86.19345
48180;Taylor;MI;42.231788;-83.26481;-5;1;42.231788,-83.26481
48749;Omer;MI;44.046475;-83.87572;-5;1;44.046475,-83.87572
49301;Ada;MI;42.97252;-85.47798;-5;1;42.97252,-85.47798
48922;Lansing;MI;42.732535;-84.558679;-5;1;42.732535,-84.558679
48357;Highland;MI;42.656281;-83.63297;-5;1;42.656281,-83.63297
48390;Walled Lake;MI;42.549483;-83.47969;-5;1;42.549483,-83.47969
49792;Tower;MI;45.354677;-84.30074;-5;1;45.354677,-84.30074
49633;Fife Lake;MI;44.555245;-85.22931;-5;1;44.555245,-85.22931
49684;Traverse City;MI;44.74136;-85.67316;-5;1;44.74136,-85.67316
48026;Fraser;MI;42.536402;-82.95044;-5;1;42.536402,-82.95044
48232;Detroit;MI;42.239933;-83.150823;-5;1;42.239933,-83.150823
48876;Potterville;MI;42.640719;-84.73826;-5;1;42.640719,-84.73826
48463;Otisville;MI;43.167457;-83.52542;-5;1;43.167457,-83.52542
49279;Sand Creek;MI;41.791959;-84.10866;-5;1;41.791959,-84.10866
49895;Wetmore;MI;46.191294;-86.64901;-5;1;46.191294,-86.64901
49727;East Jordan;MI;45.1379;-85.12252;-5;1;45.1379,-85.12252
48863;Oak Grove;MI;42.603479;-83.911173;-5;1;42.603479,-83.911173
48872;Perry;MI;42.807435;-84.22291;-5;1;42.807435,-84.22291
49631;Evart;MI;43.893894;-85.26394;-5;1;43.893894,-85.26394
48737;Glennie;MI;44.54684;-83.70977;-5;1;44.54684,-83.70977
48827;Eaton Rapids;MI;42.507093;-84.6579;-5;1;42.507093,-84.6579
49913;Calumet;MI;47.239083;-88.46121;-5;1;47.239083,-88.46121
49841;Gwinn;MI;46.299186;-87.43312;-5;1;46.299186,-87.43312
48065;Romeo;MI;42.826805;-83.02963;-5;1;42.826805,-83.02963
48325;West Bloomfield;MI;42.660091;-83.3863;-5;1;42.660091,-83.3863
49340;Remus;MI;43.617313;-85.09604;-5;1;43.617313,-85.09604
48890;Sunfield;MI;42.759217;-84.98054;-5;1;42.759217,-84.98054
49632;Falmouth;MI;44.233529;-84.97463;-5;1;44.233529,-84.97463
49426;Hudsonville;MI;42.873302;-85.87861;-5;1;42.873302,-85.87861
49275;Ridgeway;MI;41.988026;-83.865674;-5;1;41.988026,-83.865674
48218;River Rouge;MI;42.269288;-83.13676;-5;1;42.269288,-83.13676
48240;Redford;MI;42.426285;-83.30197;-5;1;42.426285,-83.30197
48850;Lakeview;MI;43.447625;-85.25628;-5;1;43.447625,-85.25628
48398;Clawson;MI;42.660091;-83.3863;-5;1;42.660091,-83.3863
48873;Pewamo;MI;42.987795;-84.84263;-5;1;42.987795,-84.84263
49277;Rives Junction;MI;42.395023;-84.46144;-5;1;42.395023,-84.46144
49428;Jenison;MI;42.904275;-85.82314;-5;1;42.904275,-85.82314
49718;Carp Lake;MI;45.714093;-84.79969;-5;1;45.714093,-84.79969
48366;Lakeville;MI;42.803277;-83.18412;-5;1;42.803277,-83.18412
48306;Rochester;MI;42.708151;-83.16584;-5;1;42.708151,-83.16584
48604;Saginaw;MI;43.473075;-83.94479;-5;1;43.473075,-83.94479
49634;Filer City;MI;44.215959;-86.29048;-5;1;44.215959,-86.29048
48467;Port Austin;MI;44.023181;-83.00241;-5;1;44.023181,-83.00241
49310;Blanchard;MI;43.523037;-85.04876;-5;1;43.523037,-85.04876
48219;Detroit;MI;42.425236;-83.24902;-5;1;42.425236,-83.24902
48315;Utica;MI;42.662902;-82.99392;-5;1;42.662902,-82.99392
48662;Wheeler;MI;43.400958;-84.41672;-5;1;43.400958,-84.41672
48128;Dearborn;MI;42.320237;-83.26872;-5;1;42.320237,-83.26872
48733;Fairgrove;MI;43.542822;-83.61267;-5;1;43.542822,-83.61267
48762;Spruce;MI;44.821813;-83.50181;-5;1;44.821813,-83.50181
49788;Kincheloe;MI;46.267303;-84.45633;-5;1;46.267303,-84.45633
49126;Sodus;MI;42.036334;-86.37416;-5;1;42.036334,-86.37416
48267;Detroit;MI;42.239933;-83.150823;-5;1;42.239933,-83.150823
48502;Flint;MI;43.014077;-83.69012;-5;1;43.014077,-83.69012
49069;Marshall;MI;42.204494;-84.949919;-5;1;42.204494,-84.949919
49004;Kalamazoo;MI;42.330089;-85.56635;-5;1;42.330089,-85.56635
49063;Lacota;MI;42.393586;-86.209904;-5;1;42.393586,-86.209904
49241;Hanover;MI;42.107907;-84.60334;-5;1;42.107907,-84.60334
49307;Big Rapids;MI;43.697651;-85.47815;-5;1;43.697651,-85.47815
48552;Flint;MI;42.977895;-83.713074;-5;1;42.977895,-83.713074
49117;New Buffalo;MI;41.784691;-86.75519;-5;1;41.784691,-86.75519
48867;Owosso;MI;42.99605;-84.17896;-5;1;42.99605,-84.17896
48888;Stanton;MI;43.297366;-85.10506;-5;1;43.297366,-85.10506
49073;Nashville;MI;42.588988;-85.124;-5;1;42.588988,-85.124
49953;Ontonagon;MI;46.846455;-89.35119;-5;1;46.846455,-89.35119
48663;Saginaw;MI;43.467315;-83.975475;-5;1;43.467315,-83.975475
48455;Metamora;MI;42.938891;-83.29409;-5;1;42.938891,-83.29409
49724;Dafter;MI;46.33614;-84.43525;-5;1;46.33614,-84.43525
48202;Detroit;MI;42.375237;-83.07837;-5;1;42.375237,-83.07837
49668;Mesick;MI;44.405334;-85.71981;-5;1;44.405334,-85.71981
48381;Milford;MI;42.571402;-83.59318;-5;1;42.571402,-83.59318
49819;Arnold;MI;46.604141;-87.614805;-5;1;46.604141,-87.614805
48765;Turner;MI;44.147192;-83.73723;-5;1;44.147192,-83.73723
49759;Millersburg;MI;45.433394;-84.09811;-5;1;45.433394,-84.09811
49003;Kalamazoo;MI;42.245412;-85.529858;-5;1;42.245412,-85.529858
49752;Kinross;MI;46.250359;-84.48228;-5;1;46.250359,-84.48228
48915;Lansing;MI;42.737701;-84.57106;-5;1;42.737701,-84.57106
49068;Marshall;MI;42.277837;-84.94869;-5;1;42.277837,-84.94869
49617;Beulah;MI;44.643593;-86.04382;-5;1;44.643593,-86.04382
48656;Saint Helen;MI;44.360384;-84.43815;-5;1;44.360384,-84.43815
49281;Somerset;MI;42.050744;-84.37762;-5;1;42.050744,-84.37762
49338;Paris;MI;43.764906;-85.57223;-5;1;43.764906,-85.57223
48844;Howell;MI;42.603479;-83.911173;-5;1;42.603479,-83.911173
49252;Litchfield;MI;42.034427;-84.77046;-5;1;42.034427,-84.77046
49525;Grand Rapids;MI;43.022199;-85.61168;-5;1;43.022199,-85.61168
49883;Seney;MI;46.460628;-85.98878;-5;1;46.460628,-85.98878
48476;Vernon;MI;42.939379;-84.03166;-5;1;42.939379,-84.03166
48104;Ann Arbor;MI;42.266805;-83.72297;-5;1;42.266805,-83.72297
49040;Colon;MI;41.960856;-85.33059;-5;1;41.960856,-85.33059
49104;Berrien Springs;MI;42.001551;-86.715294;-5;1;42.001551,-86.715294
49516;Grand Rapids;MI;43.031413;-85.550267;-5;1;43.031413,-85.550267
49916;Chassell;MI;47.010896;-88.54077;-5;1;47.010896,-88.54077
49289;Weston;MI;41.770793;-84.09996;-5;1;41.770793,-84.09996
48450;Lexington;MI;43.243891;-82.52701;-5;1;43.243891,-82.52701
48456;Minden City;MI;43.660079;-82.74685;-5;1;43.660079,-82.74685
48557;Flint;MI;43.080578;-83.783675;-5;1;43.080578,-83.783675
49018;Battle Creek;MI;42.246402;-85.004511;-5;1;42.246402,-85.004511
49514;Grand Rapids;MI;43.031413;-85.550267;-5;1;43.031413,-85.550267
49663;Manton;MI;44.426913;-85.37836;-5;1;44.426913,-85.37836
49355;Ada;MI;43.031413;-85.550267;-5;1;43.031413,-85.550267
49677;Reed City;MI;43.906666;-85.5155;-5;1;43.906666,-85.5155
48208;Detroit;MI;42.348937;-83.08994;-5;1;42.348937,-83.08994
48153;Livonia;MI;42.239933;-83.150823;-5;1;42.239933,-83.150823
48382;Commerce Township;MI;42.593035;-83.48997;-5;1;42.593035,-83.48997
49646;Kalkaska;MI;44.743834;-85.08986;-5;1;44.743834,-85.08986
48203;Highland Park;MI;42.421936;-83.09981;-5;1;42.421936,-83.09981
48624;Gladwin;MI;44.041529;-84.46503;-5;1;44.041529,-84.46503
48007;Troy;MI;42.606088;-83.297593;-5;1;42.606088,-83.297593
49239;Frontier;MI;41.782499;-84.604662;-5;1;41.782499,-84.604662
49448;Nunica;MI;43.091183;-86.07346;-5;1;43.091183,-86.07346
49643;Interlochen;MI;44.634131;-85.8079;-5;1;44.634131,-85.8079
49088;Scotts;MI;42.187577;-85.42621;-5;1;42.187577,-85.42621
49342;Rodney;MI;43.696188;-85.30996;-5;1;43.696188,-85.30996
48111;Belleville;MI;42.194865;-83.49083;-5;1;42.194865,-83.49083
48845;Hubbardston;MI;43.096466;-84.84627;-5;1;43.096466,-84.84627
49280;Seneca;MI;41.79583;-84.186608;-5;1;41.79583,-84.186608
49734;Gaylord;MI;45.028411;-84.612207;-5;1;45.028411,-84.612207
48816;Cohoctah;MI;42.757633;-83.938967;-5;1;42.757633,-83.938967
49921;Dodgeville;MI;47.093922;-88.57894;-5;1;47.093922,-88.57894
49008;Kalamazoo;MI;42.26549;-85.61098;-5;1;42.26549,-85.61098
49034;Climax;MI;42.239393;-85.33499;-5;1;42.239393,-85.33499
49403;Conklin;MI;43.125652;-85.84983;-5;1;43.125652,-85.84983
49934;Hubbell;MI;47.170691;-88.43396;-5;1;47.170691,-88.43396
48220;Ferndale;MI;42.460986;-83.13398;-5;1;42.460986,-83.13398
48094;Washington;MI;42.727731;-83.03847;-5;1;42.727731,-83.03847
49675;Onekama;MI;44.365757;-86.21149;-5;1;44.365757,-86.21149
48817;Corunna;MI;43.000193;-84.0634;-5;1;43.000193,-84.0634
49645;Kaleva;MI;44.371587;-86.0122;-5;1;44.371587,-86.0122
48234;Detroit;MI;42.432686;-83.04422;-5;1;42.432686,-83.04422
48383;White Lake;MI;42.657361;-83.54529;-5;1;42.657361,-83.54529
49427;Jamestown;MI;42.826676;-85.844378;-5;1;42.826676,-85.844378
49270;Petersburg;MI;41.886364;-83.69556;-5;1;41.886364,-83.69556
49701;Mackinaw City;MI;45.773926;-84.72714;-5;1;45.773926,-84.72714
48069;Pleasant Ridge;MI;42.472235;-83.14051;-5;1;42.472235,-83.14051
49849;Ishpeming;MI;46.458207;-87.72709;-5;1;46.458207,-87.72709
49835;Garden;MI;45.769159;-86.55894;-5;1;45.769159,-86.55894
48188;Canton;MI;42.289354;-83.47401;-5;1;42.289354,-83.47401
48956;Lansing;MI;42.732535;-84.558679;-5;1;42.732535,-84.558679
48204;Detroit;MI;42.365337;-83.14254;-5;1;42.365337,-83.14254
48225;Harper Woods;MI;42.438186;-82.9283;-5;1;42.438186,-82.9283
48006;Avoca;MI;43.062285;-82.69327;-5;1;43.062285,-82.69327
48206;Detroit;MI;42.375787;-83.10849;-5;1;42.375787,-83.10849
48738;Greenbush;MI;44.563997;-83.32459;-5;1;44.563997,-83.32459
49271;Pittsford;MI;41.832213;-84.45404;-5;1;41.832213,-84.45404
49330;Kent City;MI;43.231933;-85.73768;-5;1;43.231933,-85.73768
48243;Detroit;MI;42.239933;-83.150823;-5;1;42.239933,-83.150823
48028;Harsens Island;MI;42.563129;-82.62325;-5;1;42.563129,-82.62325
48470;Ruth;MI;43.736207;-82.75005;-5;1;43.736207,-82.75005
49017;Battle Creek;MI;42.35714;-85.20257;-5;1;42.35714,-85.20257
48342;Pontiac;MI;42.644581;-83.28211;-5;1;42.644581,-83.28211
49015;Battle Creek;MI;42.30244;-85.22294;-5;1;42.30244,-85.22294
49623;Chase;MI;43.889404;-85.67131;-5;1;43.889404,-85.67131
48374;Novi;MI;42.467945;-83.51766;-5;1;42.467945,-83.51766
49965;Toivola;MI;47.001469;-88.88179;-5;1;47.001469,-88.88179
48027;Goodells;MI;42.952553;-82.68571;-5;1;42.952553,-82.68571
48766;Twining;MI;44.127342;-83.84369;-5;1;44.127342,-83.84369
49751;Johannesburg;MI;44.963659;-84.43175;-5;1;44.963659,-84.43175
49776;Posen;MI;45.248956;-83.69012;-5;1;45.248956,-83.69012
48811;Carson City;MI;43.184647;-84.84871;-5;1;43.184647,-84.84871
48825;East Lansing;MI;42.723784;-84.464775;-5;1;42.723784,-84.464775
49247;Hudson;MI;41.857385;-84.34907;-5;1;41.857385,-84.34907
48708;Bay City;MI;43.583323;-83.87869;-5;1;43.583323,-83.87869
49504;Grand Rapids;MI;42.977925;-85.69733;-5;1;42.977925,-85.69733
48707;Bay City;MI;43.737798;-83.933337;-5;1;43.737798,-83.933337
49030;Burr Oak;MI;41.854639;-85.32984;-5;1;41.854639,-85.32984
49356;Ada;MI;43.031413;-85.550267;-5;1;43.031413,-85.550267
49510;Grand Rapids;MI;43.031413;-85.550267;-5;1;43.031413,-85.550267
49878;Rapid River;MI;45.926298;-86.90898;-5;1;45.926298,-86.90898
48436;Gaines;MI;42.870299;-83.89144;-5;1;42.870299,-83.89144
49331;Lowell;MI;42.944838;-85.34928;-5;1;42.944838,-85.34928
48307;Rochester;MI;42.662293;-83.12781;-5;1;42.662293,-83.12781
49027;Breedsville;MI;42.345815;-86.0795;-5;1;42.345815,-86.0795
49905;Atlantic Mine;MI;47.101109;-88.71833;-5;1;47.101109,-88.71833
48085;Troy;MI;42.597323;-83.116567;-5;1;42.597323,-83.116567
48640;Midland;MI;43.605457;-84.27234;-5;1;43.605457,-84.27234
49689;Wellston;MI;44.209541;-85.9109;-5;1;44.209541,-85.9109
49826;Rumely;MI;46.364395;-86.99621;-5;1;46.364395,-86.99621
48882;Shaftsburg;MI;42.803973;-84.295949;-5;1;42.803973,-84.295949
48507;Flint;MI;42.973263;-83.70142;-5;1;42.973263,-83.70142
48603;Saginaw;MI;43.441975;-84.01177;-5;1;43.441975,-84.01177
49673;Old Mission;MI;44.955872;-85.490005;-5;1;44.955872,-85.490005
48121;Dearborn;MI;42.239933;-83.150823;-5;1;42.239933,-83.150823
48302;Bloomfield Hills;MI;42.5863;-83.29705;-5;1;42.5863,-83.29705
49236;Clinton;MI;42.067837;-83.95779;-5;1;42.067837,-83.95779
48769;Tuscola;MI;43.327048;-83.657355;-5;1;43.327048,-83.657355
49316;Caledonia;MI;42.794914;-85.55091;-5;1;42.794914,-85.55091
48654;Rose City;MI;44.468977;-84.19608;-5;1;44.468977,-84.19608
49240;Grass Lake;MI;42.284771;-84.18971;-5;1;42.284771,-84.18971
49922;Dollar Bay;MI;47.122751;-88.4818;-5;1;47.122751,-88.4818
49861;Michigamme;MI;46.54081;-88.14742;-5;1;46.54081,-88.14742
48818;Crystal;MI;43.272279;-84.90913;-5;1;43.272279,-84.90913
49071;Mattawan;MI;42.234417;-85.7807;-5;1;42.234417,-85.7807
48617;Clare;MI;43.828266;-84.74219;-5;1;43.828266,-84.74219
48622;Farwell;MI;43.840787;-84.86734;-5;1;43.840787,-84.86734
49077;Oshtemo;MI;42.245412;-85.529858;-5;1;42.245412,-85.529858
49468;Grandville;MI;43.031413;-85.550267;-5;1;43.031413,-85.550267
49435;Marne;MI;43.032323;-85.83015;-5;1;43.032323,-85.83015
48454;Melvin;MI;43.198014;-82.82558;-5;1;43.198014,-82.82558
48428;Dryden;MI;42.936145;-83.13471;-5;1;42.936145,-83.13471
48034;Southfield;MI;42.474234;-83.29078;-5;1;42.474234,-83.29078
48885;Sidney;MI;43.247555;-85.16587;-5;1;43.247555,-85.16587
49013;Bangor;MI;42.308798;-86.12201;-5;1;42.308798,-86.12201
49422;Holland;MI;42.985596;-86.444751;-5;1;42.985596,-86.444751
49817;Cooks;MI;45.921508;-86.45869;-5;1;45.921508,-86.45869
48004;Anchorville;MI;42.824095;-82.66522;-5;1;42.824095,-82.66522
48099;Troy;MI;42.587643;-83.173666;-5;1;42.587643,-83.173666
48110;Azalia;MI;42.008164;-83.664277;-5;1;42.008164,-83.664277
48324;West Bloomfield;MI;42.595233;-83.39974;-5;1;42.595233,-83.39974
48812;Cedar Lake;MI;43.413761;-84.975271;-5;1;43.413761,-84.975271
49345;Sparta;MI;43.161106;-85.69952;-5;1;43.161106,-85.69952
48242;Detroit;MI;42.20649;-83.35297;-5;1;42.20649,-83.35297
48509;Burton;MI;43.020176;-83.60433;-5;1;43.020176,-83.60433
49394;Lincoln;MI;43.60034;-85.82081;-5;1;43.60034,-85.82081
48178;South Lyon;MI;42.45644;-83.66673;-5;1;42.45644,-83.66673
48531;Flint;MI;43.002;-83.692507;-5;1;43.002,-83.692507
48211;Detroit;MI;42.379019;-83.04483;-5;1;42.379019,-83.04483
48002;Allenton;MI;42.938385;-82.91582;-5;1;42.938385,-82.91582
48288;Detroit;MI;42.239933;-83.150823;-5;1;42.239933,-83.150823
49084;Riverside;MI;42.178035;-86.38557;-5;1;42.178035,-86.38557
49690;Williamsburg;MI;44.774285;-85.41696;-5;1;44.774285,-85.41696
49303;Bailey;MI;43.271422;-85.84023;-5;1;43.271422,-85.84023
49081;Portage;MI;42.171777;-85.617824;-5;1;42.171777,-85.617824
49446;New Era;MI;43.551783;-86.40265;-5;1;43.551783,-86.40265
48093;Warren;MI;42.514885;-82.99768;-5;1;42.514885,-82.99768
49258;Mosherville;MI;41.884795;-84.593491;-5;1;41.884795,-84.593491
49931;Houghton;MI;47.11929;-88.57259;-5;1;47.11929,-88.57259
48060;Port Huron;MI;42.978974;-82.44402;-5;1;42.978974,-82.44402
49343;Sand Lake;MI;43.291089;-85.50812;-5;1;43.291089,-85.50812
49680;South Boardman;MI;44.654872;-85.26096;-5;1;44.654872,-85.26096
48310;Sterling Heights;MI;42.563644;-83.07158;-5;1;42.563644,-83.07158
49076;Olivet;MI;42.439324;-84.91041;-5;1;42.439324,-84.91041
48340;Pontiac;MI;42.668532;-83.29585;-5;1;42.668532,-83.29585
49429;Jenison;MI;42.985596;-86.444751;-5;1;42.985596,-86.444751
49652;Yates;MI;43.867421;-85.772312;-5;1;43.867421,-85.772312
49783;Sault Sainte Marie;MI;46.460895;-84.32485;-5;1;46.460895,-84.32485
48130;Dexter;MI;42.344837;-83.89907;-5;1;42.344837,-83.89907
48297;Detroit;MI;42.239933;-83.150823;-5;1;42.239933,-83.150823
49910;Bergland;MI;46.576653;-89.57618;-5;1;46.576653,-89.57618
48113;Ann Arbor;MI;42.253502;-83.836571;-5;1;42.253502,-83.836571
49444;Muskegon;MI;43.198048;-86.22774;-5;1;43.198048,-86.22774
48376;Novi;MI;42.470984;-83.474785;-5;1;42.470984,-83.474785
48269;Detroit;MI;42.239933;-83.150823;-5;1;42.239933,-83.150823
48341;Pontiac;MI;42.626947;-83.30243;-5;1;42.626947,-83.30243
48620;Edenville;MI;43.807728;-84.37785;-5;1;43.807728,-84.37785
49761;Mullett Lake;MI;45.563799;-84.52405;-5;1;45.563799,-84.52405
49402;Branch;MI;43.930995;-86.05421;-5;1;43.930995,-86.05421
49805;Allouez;MI;47.322703;-88.40806;-5;1;47.322703,-88.40806
49357;Ada;MI;43.031413;-85.550267;-5;1;43.031413,-85.550267
49738;Grayling;MI;44.683274;-84.6253;-5;1;44.683274,-84.6253
48433;Flushing;MI;43.072177;-83.84883;-5;1;43.072177,-83.84883
48742;Lincoln;MI;44.725546;-83.43887;-5;1;44.725546,-83.43887
48912;Lansing;MI;42.734434;-84.52497;-5;1;42.734434,-84.52497
49050;Dowling;MI;42.504137;-85.24582;-5;1;42.504137,-85.24582
49339;Pierson;MI;43.335474;-85.49536;-5;1;43.335474,-85.49536
48413;Bad Axe;MI;43.803691;-83.00181;-5;1;43.803691,-83.00181
49012;Augusta;MI;42.347289;-85.35242;-5;1;42.347289,-85.35242
49502;Grand Rapids;MI;43.031413;-85.550267;-5;1;43.031413,-85.550267
49637;Grawn;MI;44.647716;-85.70649;-5;1;44.647716,-85.70649
49650;Lake Ann;MI;44.725887;-85.85676;-5;1;44.725887,-85.85676
49106;Bridgman;MI;41.94263;-86.55586;-5;1;41.94263,-86.55586
48457;Montrose;MI;43.182851;-83.89507;-5;1;43.182851,-83.89507
48770;Whittemore;MI;44.246004;-83.81849;-5;1;44.246004,-83.81849
49747;Hubbard Lake;MI;44.827421;-83.61368;-5;1;44.827421,-83.61368
48641;Midland;MI;43.538252;-84.387753;-5;1;43.538252,-84.387753
49312;Brohman;MI;43.693086;-85.81962;-5;1;43.693086,-85.81962
49112;Edwardsburg;MI;41.797792;-86.02616;-5;1;41.797792,-86.02616
49864;Nahma;MI;45.840744;-86.66216;-5;1;45.840744,-86.66216
49285;Stockbridge;MI;42.458785;-84.19374;-5;1;42.458785,-84.19374
48038;Clinton Township;MI;42.603172;-82.94459;-5;1;42.603172,-82.94459
48258;Detroit;MI;42.239933;-83.150823;-5;1;42.239933,-83.150823
48883;Shepherd;MI;43.534764;-84.68228;-5;1;43.534764,-84.68228
48837;Grand Ledge;MI;42.749774;-84.7503;-5;1;42.749774,-84.7503
49550;Grand Rapids;MI;43.031413;-85.550267;-5;1;43.031413,-85.550267
48856;Middleton;MI;43.197414;-84.73336;-5;1;43.197414,-84.73336
